Location,Kilometers_Driven,Engine,Power,Seats,Price,Mileage(kmpl),Brand,Age,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Model_Frequency
7,55980,2143.0,167.62,5.0,18.12,19.27,19,10.0,True,False,False,False,False,False,False,False,0.01694915254237288
9,74000,936.0,57.6,5.0,2.65,25.44,4,12.0,True,False,False,False,True,False,False,False,0.007643735460285809
7,56847,1396.0,88.73,5.0,7.2,22.54,10,10.0,True,False,False,False,True,False,False,False,0.041043536058491197
3,121374,2494.0,100.6,5.0,14.3,12.99,28,10.0,True,False,False,False,True,False,False,False,0.02725157859754071
2,52000,1248.0,88.76,5.0,6.9,20.77,18,12.0,True,False,False,False,True,False,False,False,0.012462612163509471
9,118000,2494.0,102.0,5.0,10.75,12.8,28,11.0,True,False,False,False,True,False,False,False,0.02725157859754071
9,72000,1086.0,97.7,5.0,0.95,17.0,10,18.0,False,False,False,True,True,False,False,True,0.01296111665004985
7,33915,1497.0,117.3,5.0,8.09,17.8,9,9.0,False,False,False,True,True,False,False,False,0.0448654037886341
0,82002,1995.0,184.0,5.0,18.5,17.05,2,11.0,True,False,False,False,False,False,False,False,0.005317381189764041
9,33000,1120.0,70.0,5.0,4.75,24.0,10,8.0,True,False,False,False,True,False,False,False,0.0259222333000997
2,34000,1248.0,88.5,5.0,8.45,28.09,18,9.0,True,False,False,False,True,False,False,False,0.011797939514788967
8,55000,1598.0,103.6,5.0,3.5,20.5,25,13.0,True,False,False,False,True,False,False,False,0.0078099036224659356
7,131500,1493.0,82.0,5.0,1.8,13.1,10,19.0,True,False,False,False,True,False,False,False,0.0029910269192422734
6,60000,1498.0,103.6,5.0,3.7,19.91,29,11.0,True,False,False,False,True,False,True,False,0.02509139248919907
3,49575,1199.0,88.7,5.0,7.17,18.7,9,8.0,False,False,False,True,True,False,False,False,0.009637753406447324
6,83000,1086.0,68.05,5.0,1.75,19.81,10,15.0,False,False,False,True,True,False,False,False,0.0259222333000997
7,51346,1995.0,183.0,5.0,19.625,16.38,10,7.0,True,False,False,False,False,False,False,False,0.0006646726487205051
10,43000,2393.0,147.8,5.0,18.65,13.68,28,8.0,True,False,False,False,True,False,False,False,0.02725157859754071
6,35000,796.0,35.0,5.0,1.85,19.7,18,14.0,False,False,False,True,True,False,False,True,0.003323363243602526
3,27872,1197.0,81.8,5.0,5.95,20.4,18,8.0,False,False,False,True,True,False,True,False,0.05865736124958458
9,16514,1197.0,82.0,5.0,3.75,18.9,10,11.0,False,False,False,True,True,False,False,False,0.0259222333000997
10,120000,1248.0,74.0,5.0,3.75,22.9,18,13.0,True,False,False,False,True,False,False,False,0.05865736124958458
5,131500,1582.0,126.2,5.0,2.6,22.0,10,17.0,True,False,False,False,True,False,False,False,0.02824858757062147
5,99000,1086.0,97.7,5.0,1.75,6.499999999999998,10,19.0,False,False,False,True,True,False,False,False,0.01296111665004985
9,52000,1197.0,80.0,5.0,2.8,17.0,10,15.0,False,False,False,True,True,False,False,False,0.041043536058491197
3,29819,2987.0,228.075,5.0,19.625,11.57,19,8.0,True,False,False,False,False,False,False,False,0.0019940179461615153
1,57000,2148.0,170.0,5.0,18.0,15.8,19,11.0,True,False,False,False,True,False,True,False,0.01694915254237288
5,88500,1248.0,73.94,5.0,4.35,23.2,18,11.0,True,False,False,False,True,False,False,False,0.010634762379528082
1,28000,1582.0,126.2,5.0,13.75,19.67,10,9.0,True,False,False,False,True,False,False,False,0.015453639082751745
10,67000,998.0,66.1,5.0,2.0,19.0,18,15.0,False,False,False,True,True,False,False,False,0.002824858757062147
4,26000,1461.0,108.45,5.0,10.0,19.64,24,9.0,True,False,False,False,True,False,False,False,0.013791957460950481
4,120000,1248.0,76.0,5.0,1.65,17.8,6,15.0,True,False,False,False,True,False,False,False,0.0008308408109006315
3,51982,2993.0,228.075,5.0,19.625,16.55,2,8.0,True,False,False,False,False,False,False,False,0.002326354270521768
1,36000,1197.0,78.9,5.0,3.25,20.36,10,15.0,False,False,False,True,True,False,True,False,0.0259222333000997
10,47000,2494.0,102.0,5.0,12.8,12.8,28,9.0,True,False,False,False,True,False,False,False,0.02725157859754071
9,60000,993.0,60.0,5.0,0.55,17.3,18,21.5,False,False,False,True,True,False,False,True,0.004818876703223662
5,31025,1248.0,74.0,5.0,7.15,28.4,18,7.0,True,False,False,False,True,False,False,False,0.05865736124958458
10,105000,2179.0,120.0,5.0,7.0,12.05,17,12.0,True,False,False,False,True,False,True,False,0.010136257892987704
10,121900,1248.0,74.0,5.0,3.75,22.95,27,8.0,True,False,False,False,True,False,False,False,0.003489531405782652
9,22695,999.0,123.24,5.0,8.5,18.88,8,8.0,False,False,False,True,True,False,False,False,0.006979062811565304
6,73000,1248.0,74.0,5.0,4.35,23.4,18,13.0,True,False,False,False,True,False,False,False,0.05865736124958458
7,32227,796.0,47.3,5.0,3.26,22.74,18,9.0,False,False,False,True,True,False,False,False,0.02376204719175806
6,55000,1497.0,118.0,5.0,4.21,17.0,9,14.0,False,False,False,True,True,False,False,False,0.0448654037886341
7,11287,2967.0,228.075,5.0,19.625,12.07,1,7.0,True,False,False,False,False,False,False,False,0.006314390162844799
9,48000,1896.0,105.0,5.0,2.95,17.0,25,16.0,True,False,False,False,False,False,True,False,0.004818876703223662
7,54308,1591.0,121.3,5.0,4.28,17.1,10,13.0,False,False,False,True,True,False,False,False,0.02824858757062147
6,78442,1497.0,118.0,5.0,3.57,16.8,9,16.0,False,False,False,True,False,False,False,False,0.0448654037886341
8,46000,1396.0,88.8,5.0,3.11,21.9,10,12.0,True,False,False,False,True,False,False,False,0.041043536058491197
3,45051,1396.0,98.6,5.0,5.96,15.0,10,11.0,False,False,False,True,False,False,False,False,0.041043536058491197
5,69000,1598.0,103.6,5.0,4.7,20.54,29,14.0,True,False,False,False,True,False,False,False,0.017779993353273512
0,49000,1497.0,117.3,5.0,6.9,17.4,9,11.0,False,False,False,True,True,False,False,False,0.0448654037886341
10,45000,1248.0,74.0,5.0,5.25,22.95,27,7.0,True,False,False,False,True,False,False,False,0.003489531405782652
10,64000,1995.0,177.0,5.0,19.625,18.48,2,10.0,True,False,False,False,False,False,False,False,0.011299435028248588
4,60000,1061.0,67.0,5.0,1.35,18.9,18,16.0,False,False,False,True,True,False,False,False,0.02558989697573945
4,62178,1199.0,88.7,5.0,4.85,18.2,9,10.0,False,False,False,True,True,False,False,False,0.009637753406447324
3,58006,1896.0,105.0,5.0,6.7,15.0,29,13.0,True,False,False,False,True,False,False,False,0.003988035892323031
5,74000,1197.0,78.9,5.0,3.1,20.36,10,15.0,False,False,False,True,True,False,False,False,0.0259222333000997
7,77771,2143.0,170.0,5.0,18.64,19.27,19,10.0,True,False,False,False,False,False,False,False,0.01694915254237288
10,45275,1197.0,78.9,5.0,2.8,20.36,10,13.0,False,False,False,True,True,False,False,False,0.0259222333000997
2,48000,2393.0,147.8,5.0,19.625,13.68,28,9.0,True,False,False,False,True,False,False,False,0.02725157859754071
7,31652,1968.0,174.33,5.0,19.625,17.68,1,10.0,True,False,False,False,False,False,False,False,0.008142239946826188
5,109000,2494.0,100.6,5.0,8.26,12.99,28,15.0,True,False,False,False,True,False,True,False,0.02725157859754071
9,31978,1198.0,73.9,5.0,3.89,16.47,29,10.0,False,False,False,True,True,False,False,False,0.02509139248919907
5,70000,998.0,67.1,5.0,2.1,20.92,18,14.0,False,False,False,True,True,False,False,False,0.02376204719175806
9,15000,1497.0,117.3,5.0,12.69,18.0,9,8.0,False,False,False,True,False,False,False,False,0.0448654037886341
3,59138,1405.0,70.0,5.0,2.58,17.0,27,12.0,True,False,False,False,True,False,False,False,0.005151213027583915
7,61726,1968.0,174.33,5.0,19.625,17.68,1,11.0,True,False,False,False,False,False,False,False,0.008142239946826188
4,48000,2143.0,136.0,5.0,19.625,17.9,19,10.0,True,False,False,False,False,False,False,False,0.0029910269192422734
2,58000,1086.0,97.7,5.0,1.5,6.499999999999998,10,19.0,False,False,False,True,True,False,True,False,0.01296111665004985
8,60020,1248.0,97.7,5.0,2.5,17.8,18,14.0,True,False,False,False,True,False,False,False,0.05865736124958458
5,77815,998.0,67.04,5.0,4.25,23.1,18,11.0,False,False,False,True,False,False,False,False,0.009637753406447324
5,29000,2143.0,201.15,5.0,19.625,17.9,19,8.0,True,False,False,False,False,False,False,False,0.0019940179461615153
4,44000,2179.0,187.7,5.0,19.625,12.7,16,8.0,True,False,False,False,False,False,False,False,0.009970089730807577
5,108626,1598.0,103.6,5.0,3.65,20.54,29,14.0,True,False,False,False,True,False,False,False,0.017779993353273512
5,71791,796.0,35.0,5.0,2.05,14.0,18,13.0,False,False,False,True,True,False,False,False,0.003323363243602526
7,91931,1198.0,86.8,5.0,3.13,18.5,9,13.0,False,False,False,True,True,False,False,False,0.009970089730807577
5,131500,2956.0,83.1,5.0,1.5,14.07,27,21.5,True,False,False,False,True,False,True,False,0.0008308408109006315
10,91183,1248.0,75.0,5.0,2.85,18.0,27,13.0,True,False,False,False,True,False,False,False,0.006646726487205052
4,65000,998.0,67.1,5.0,2.65,18.9,18,13.0,False,False,False,True,True,False,False,False,0.02558989697573945
5,88428,2179.0,140.0,5.0,10.6,16.0,17,10.0,True,False,False,False,True,False,False,False,0.01877700232635427
10,131500,1396.0,70.0,5.0,1.25,17.1,27,17.0,True,False,False,False,True,False,True,False,0.005151213027583915
9,18000,1373.0,93.7,5.0,8.25,16.02,18,7.0,False,False,False,True,True,False,False,False,0.012462612163509471
9,60000,2354.0,177.6,5.0,4.45,11.7,9,14.0,False,False,False,True,False,False,False,False,0.004320372216683284
8,48000,1248.0,73.9,5.0,3.7,19.3,18,13.0,True,False,False,False,True,False,False,False,0.05865736124958458
5,131500,1399.0,68.0,5.0,2.8,17.8,8,16.0,True,False,False,False,True,False,False,False,0.006646726487205052
8,40000,1497.0,78.0,5.0,1.8,17.7,9,17.0,False,False,False,True,True,False,False,False,0.0448654037886341
7,51495,1968.0,174.33,5.0,19.625,17.68,1,11.0,True,False,False,False,False,False,False,False,0.008142239946826188
9,30000,2993.0,228.075,5.0,19.625,9.52,2,14.0,True,False,False,False,False,False,False,False,0.001163177135260884
3,97430,2967.0,228.075,5.0,19.625,14.75,1,8.0,True,False,False,False,False,False,False,False,0.006314390162844799
10,42496,998.0,67.1,5.0,1.4,29.860000000000003,18,17.0,False,False,False,False,True,False,False,False,0.004818876703223662
10,83000,1396.0,90.0,5.0,5.5,23.0,10,13.0,True,False,False,False,True,False,False,False,0.041043536058491197
1,37000,1197.0,78.9,5.0,2.95,16.95,10,16.0,False,False,False,True,False,False,False,True,0.0259222333000997
7,28503,1199.0,88.7,5.0,6.86,19.0,9,9.0,False,False,False,True,False,False,False,False,0.009637753406447324
5,76496,1248.0,74.0,5.0,6.15,25.2,18,10.0,True,False,False,False,True,False,False,False,0.05865736124958458
10,79152,1197.0,82.85,5.0,3.3,18.5,10,14.0,False,False,False,True,True,False,True,False,0.041043536058491197
8,32000,1198.0,73.9,5.0,2.55,16.47,29,14.0,False,False,False,True,True,False,False,False,0.02509139248919907
0,35000,796.0,46.3,5.0,1.5,19.7,18,16.0,False,False,False,True,True,False,False,False,0.02376204719175806
2,105000,1794.0,125.0,5.0,2.5,11.3,28,21.0,False,False,False,True,False,False,True,False,0.011299435028248588
2,56000,796.0,46.3,5.0,1.4,19.7,18,19.0,False,False,False,True,True,False,True,False,0.02376204719175806
10,73000,1248.0,88.8,5.0,3.4,21.12,27,13.0,True,False,False,False,True,False,False,False,0.0026586905948820204
10,38000,796.0,46.3,5.0,2.25,19.7,18,13.0,False,False,False,True,True,False,False,False,0.02376204719175806
8,131500,1968.0,141.0,5.0,7.5,19.3,25,12.0,True,False,False,False,False,False,False,False,0.005151213027583915
8,80000,1794.0,125.0,5.0,2.8,11.3,28,17.0,False,False,False,True,False,False,False,False,0.011299435028248588
3,24973,1197.0,81.83,5.0,7.66,18.6,10,9.0,False,False,False,True,True,False,False,False,0.041043536058491197
2,45000,1248.0,88.5,5.0,7.15,24.3,18,9.0,True,False,False,False,True,False,False,False,0.0071452309737454305
4,87430,1497.0,118.0,5.0,3.5,17.0,9,15.0,False,False,False,True,True,False,False,False,0.0448654037886341
5,131500,1248.0,75.0,5.0,3.5,18.0,27,11.0,True,False,False,False,True,False,True,False,0.006646726487205052
8,57000,1498.0,98.6,5.0,3.45,25.8,9,12.0,True,False,False,False,True,False,False,False,0.017613825191093387
3,27904,814.0,55.2,5.0,3.55,21.1,10,9.0,False,False,False,True,True,False,False,False,0.010136257892987704
7,30717,1995.0,190.0,5.0,19.625,21.76,2,10.0,True,False,False,False,False,False,True,False,0.016284479893652375
1,80000,1582.0,126.32,5.0,5.25,22.32,10,13.0,True,False,False,False,True,False,False,False,0.02824858757062147
0,47304,1248.0,88.8,5.0,2.9,21.02,27,12.0,True,False,False,False,True,False,False,False,0.0026586905948820204
6,100000,1984.0,227.0,5.0,2.05,14.45,25,20.0,False,False,False,True,False,False,False,False,0.005151213027583915
10,30000,998.0,67.1,5.0,3.75,24.07,18,8.0,False,False,False,True,True,False,False,False,0.02376204719175806
9,68000,1498.0,89.84,5.0,6.75,22.7,8,11.0,True,False,False,False,True,False,False,False,0.008806912595546694
8,21000,995.0,62.0,5.0,0.95,18.0,4,14.0,False,False,False,True,True,False,True,False,0.001661681621801263
5,21000,1999.0,177.0,5.0,19.625,19.33,13,8.0,True,False,False,False,False,False,False,False,0.004985044865403789
6,119000,1997.0,141.1,5.0,3.91,13.1,9,18.0,False,False,False,True,True,False,False,True,0.00448654037886341
7,13747,1798.0,177.46,5.0,19.625,14.67,25,6.0,False,False,False,True,False,False,False,False,0.008142239946826188
2,131500,1197.0,78.9,5.0,2.7,20.36,10,16.0,False,False,False,True,True,False,False,False,0.0259222333000997
4,70000,1248.0,74.0,5.0,3.5,22.9,18,12.0,True,False,False,False,True,False,False,False,0.05865736124958458
9,18000,1197.0,83.14,5.0,6.2,18.5,18,9.0,False,False,False,True,False,False,False,False,0.05865736124958458
2,83000,1461.0,63.1,5.0,2.75,23.08,22,14.0,True,False,False,False,True,False,False,False,0.005483549351944167
9,130000,1248.0,74.0,5.0,3.25,23.4,18,10.0,True,False,False,False,True,False,False,False,0.05865736124958458
10,63400,1399.0,67.0,5.0,3.25,17.8,8,13.0,True,False,False,False,True,False,False,False,0.006646726487205052
8,65000,993.0,60.0,5.0,0.65,17.3,18,21.5,False,False,False,True,True,False,False,False,0.004818876703223662
10,8350,1998.0,192.0,5.0,19.625,13.8,20,8.0,False,False,False,True,True,False,False,False,0.00016616816218012627
8,45000,1364.0,67.05,5.0,3.25,23.59,28,11.0,True,False,False,False,True,False,False,False,0.010136257892987704
8,26200,796.0,47.3,5.0,2.9,24.7,18,7.0,False,False,False,True,True,False,False,False,0.02376204719175806
1,11000,796.0,47.0,5.0,2.9,18.9,18,14.0,False,False,False,True,True,False,False,True,0.02376204719175806
1,90000,2993.0,228.075,5.0,17.75,11.0,2,16.0,True,False,False,False,False,False,True,False,0.003988035892323031
9,74000,2496.0,179.5,5.0,8.25,11.07,22,10.0,False,False,False,True,False,False,True,False,0.00033233632436025255
3,37081,1197.0,82.0,5.0,5.77,18.9,10,10.0,False,False,False,True,False,False,False,False,0.0259222333000997
5,39000,1248.0,88.5,5.0,9.49,24.3,18,8.0,True,False,False,False,True,False,False,False,0.0071452309737454305
9,99000,2967.0,228.075,5.0,12.95,12.07,1,17.0,True,False,False,False,False,False,False,True,0.006314390162844799
2,38000,2143.0,136.0,5.0,19.625,17.9,19,10.0,True,False,False,False,False,False,False,False,0.0029910269192422734
2,72000,796.0,37.0,5.0,1.0,16.1,18,18.0,False,False,False,True,True,False,False,True,0.0019940179461615153
2,93000,1461.0,83.8,5.0,7.1,20.45,24,10.0,True,False,False,False,True,False,True,False,0.013791957460950481
9,5900,1364.0,87.2,5.0,16.5,21.43,28,8.0,True,False,False,False,True,False,False,False,0.011299435028248588
2,25000,2148.0,170.0,5.0,19.625,15.8,19,11.0,True,False,False,False,True,False,False,False,0.01694915254237288
5,68000,1248.0,73.9,5.0,3.2,21.1,18,15.0,True,False,False,False,True,False,True,False,0.010634762379528082
7,35676,1497.0,117.3,5.0,9.48,16.0,9,8.0,False,False,False,True,False,False,False,False,0.0008308408109006315
7,74310,1120.0,71.0,5.0,4.0,24.4,10,10.0,True,False,False,False,True,False,False,False,0.00980392156862745
6,59364,2143.0,203.0,5.0,19.625,14.21,19,11.0,True,False,False,False,False,False,False,False,0.014622798271851114
7,41380,1595.0,120.7,5.0,11.77,14.8,19,11.0,False,False,False,True,False,False,True,False,0.0019940179461615153
1,33900,2143.0,204.0,5.0,19.625,15.0,19,8.0,True,False,False,False,False,False,False,False,0.014622798271851114
9,28000,1497.0,117.3,5.0,8.75,17.8,9,9.0,False,False,False,True,True,False,False,False,0.0448654037886341
5,50958,1086.0,97.7,5.0,1.95,17.0,10,18.0,False,False,False,True,True,False,False,False,0.01296111665004985
2,93982,1497.0,118.0,5.0,3.75,17.0,9,14.0,False,False,False,True,True,False,False,False,0.0448654037886341
10,95000,1599.0,103.2,5.0,2.5,16.2,10,15.0,False,False,False,True,True,False,False,False,0.02824858757062147
9,9000,1999.0,228.075,5.0,19.625,13.5,13,8.0,False,False,False,True,False,False,False,False,0.0004985044865403788
4,52516,1198.0,86.7,5.0,4.65,18.0,9,10.0,False,False,False,True,True,False,False,False,0.017613825191093387
1,20000,1598.0,122.0,5.0,19.625,18.86,20,10.0,False,False,False,True,False,False,False,False,0.003988035892323031
3,56451,2987.0,228.075,5.0,19.625,13.5,19,8.0,True,False,False,False,False,False,False,False,0.002824858757062147
2,37000,814.0,55.2,5.0,3.25,21.1,10,11.0,False,False,False,True,True,False,False,False,0.010136257892987704
8,17400,998.0,67.04,5.0,3.1,20.51,18,11.0,False,False,False,True,True,False,False,False,0.02558989697573945
3,90207,1248.0,73.9,5.0,3.91,21.1,18,14.0,True,False,False,False,True,False,False,False,0.010634762379528082
2,89616,1995.0,181.0,5.0,11.0,16.07,2,14.0,True,False,False,False,False,False,False,False,0.016284479893652375
10,85000,2179.0,138.03,5.0,3.5,13.49,27,11.0,True,False,False,False,True,False,False,False,0.0004985044865403788
2,79271,1968.0,143.0,5.0,16.5,20.38,1,11.0,True,False,False,False,False,False,False,False,0.0006646726487205051
5,56000,2179.0,187.7,5.0,19.625,12.7,16,13.0,True,False,False,False,False,False,False,False,0.009970089730807577
10,85001,2987.0,224.0,5.0,19.625,12.0,19,15.0,True,False,False,False,False,False,True,False,0.0018278497839813892
5,12000,2477.0,175.56,5.0,19.625,13.5,21,7.0,True,False,False,False,False,False,False,False,0.003323363243602526
6,125000,796.0,46.3,5.0,0.92,19.7,18,15.0,False,False,False,True,True,False,False,False,0.02376204719175806
10,53000,1061.0,64.0,5.0,2.75,14.0,18,12.0,False,False,False,True,True,False,False,False,0.02558989697573945
